filename,width,height,class,xmin,ymin,xmax,ymax
5_mp4-17_jpg.rf.11452974cce0afd48110e3f0abe6bae6.jpg,640,640,Vehicle,163,271,214,314
5_mp4-17_jpg.rf.11452974cce0afd48110e3f0abe6bae6.jpg,640,640,Vehicle,35,266,94,311
14_mp4-17_jpg.rf.11aa87d1f1b9f3d2b7e97091cf100588.jpg,640,640,Vehicle,199,58,217,89
14_mp4-17_jpg.rf.11aa87d1f1b9f3d2b7e97091cf100588.jpg,640,640,Vehicle,176,41,197,73
14_mp4-17_jpg.rf.11aa87d1f1b9f3d2b7e97091cf100588.jpg,640,640,Vehicle,409,77,443,129
14_mp4-17_jpg.rf.11aa87d1f1b9f3d2b7e97091cf100588.jpg,640,640,Vehicle,468,99,502,144
14_mp4-17_jpg.rf.11aa87d1f1b9f3d2b7e97091cf100588.jpg,640,640,Vehicle,327,28,342,48
15_mp4-2_jpg.rf.11c7e3e44e25d1b36106c9992b02de9c.jpg,640,640,Vehicle,408,288,459,406
15_mp4-2_jpg.rf.11c7e3e44e25d1b36106c9992b02de9c.jpg,640,640,Vehicle,376,388,411,447
15_mp4-2_jpg.rf.11c7e3e44e25d1b36106c9992b02de9c.jpg,640,640,Vehicle,340,276,378,366
15_mp4-2_jpg.rf.11c7e3e44e25d1b36106c9992b02de9c.jpg,640,640,Vehicle,604,348,634,387
10_mp4-29_jpg.rf.11ac820cd8ab2ff5beac952edd73282b.jpg,640,640,Vehicle,50,469,129,572
10_mp4-29_jpg.rf.11ac820cd8ab2ff5beac952edd73282b.jpg,640,640,Vehicle,32,400,102,501
10_mp4-29_jpg.rf.11ac820cd8ab2ff5beac952edd73282b.jpg,640,640,Vehicle,175,340,242,455
10_mp4-29_jpg.rf.11ac820cd8ab2ff5beac952edd73282b.jpg,640,640,Vehicle,17,330,76,412
10_mp4-29_jpg.rf.11ac820cd8ab2ff5beac952edd73282b.jpg,640,640,Vehicle,43,295,100,373
10_mp4-29_jpg.rf.11ac820cd8ab2ff5beac952edd73282b.jpg,640,640,Vehicle,71,220,115,288
10_mp4-29_jpg.rf.11ac820cd8ab2ff5beac952edd73282b.jpg,640,640,Vehicle,151,200,195,263
10_mp4-29_jpg.rf.11ac820cd8ab2ff5beac952edd73282b.jpg,640,640,Vehicle,0,217,30,277
10_mp4-29_jpg.rf.11ac820cd8ab2ff5beac952edd73282b.jpg,640,640,Vehicle,33,165,70,222
10_mp4-29_jpg.rf.11ac820cd8ab2ff5beac952edd73282b.jpg,640,640,Vehicle,97,119,126,161
10_mp4-29_jpg.rf.11ac820cd8ab2ff5beac952edd73282b.jpg,640,640,Vehicle,124,139,158,191
10_mp4-29_jpg.rf.11ac820cd8ab2ff5beac952edd73282b.jpg,640,640,Vehicle,189,133,224,177
10_mp4-29_jpg.rf.11ac820cd8ab2ff5beac952edd73282b.jpg,640,640,Vehicle,212,114,242,155
10_mp4-29_jpg.rf.11ac820cd8ab2ff5beac952edd73282b.jpg,640,640,Vehicle,132,103,162,137
10_mp4-29_jpg.rf.11ac820cd8ab2ff5beac952edd73282b.jpg,640,640,Vehicle,149,116,186,160
10_mp4-29_jpg.rf.11ac820cd8ab2ff5beac952edd73282b.jpg,640,640,Vehicle,169,52,213,118
10_mp4-29_jpg.rf.11ac820cd8ab2ff5beac952edd73282b.jpg,640,640,Vehicle,227,74,256,114
1_mp4-5_jpg.rf.11d181be65dc49ad1857dd37a817816b.jpg,640,640,Vehicle,290,434,362,574
1_mp4-5_jpg.rf.11d181be65dc49ad1857dd37a817816b.jpg,640,640,Vehicle,403,458,435,503
1_mp4-5_jpg.rf.11d181be65dc49ad1857dd37a817816b.jpg,640,640,Vehicle,397,418,422,470
1_mp4-5_jpg.rf.11d181be65dc49ad1857dd37a817816b.jpg,640,640,Vehicle,365,441,388,478
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,238,480,322,600
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,54,531,148,640
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,0,414,74,513
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,42,374,109,459
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,145,251,201,317
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,57,261,108,334
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,81,202,121,262
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,11,191,54,254
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,67,140,99,182
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,103,168,137,222
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,125,141,161,190
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,103,119,136,159
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,170,163,208,210
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,189,137,223,185
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,141,64,186,137
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,195,87,228,136
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,233,98,263,136
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,206,54,249,114
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,450,248,506,329
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,526,132,605,301
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,408,177,451,239
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,350,195,397,270
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,321,172,368,229
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,324,134,359,179
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,400,127,428,176
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,448,20,491,153
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,401,91,430,127
10_mp4-27_jpg.rf.130965de5fdc30b45137233ee4f810f5.jpg,640,640,Vehicle,373,67,399,109
12_mp4-0_jpg.rf.13768a6bc89343d1f3a551945edea8ed.jpg,640,640,Vehicle,236,185,269,245
12_mp4-0_jpg.rf.13768a6bc89343d1f3a551945edea8ed.jpg,640,640,Vehicle,231,130,256,155
12_mp4-0_jpg.rf.13768a6bc89343d1f3a551945edea8ed.jpg,640,640,Vehicle,459,294,489,327
12_mp4-0_jpg.rf.13768a6bc89343d1f3a551945edea8ed.jpg,640,640,Vehicle,476,171,508,225
12_mp4-0_jpg.rf.13768a6bc89343d1f3a551945edea8ed.jpg,640,640,Vehicle,429,174,447,191
12_mp4-0_jpg.rf.13768a6bc89343d1f3a551945edea8ed.jpg,640,640,Vehicle,429,132,447,151
12_mp4-0_jpg.rf.13768a6bc89343d1f3a551945edea8ed.jpg,640,640,Vehicle,455,106,473,128
test3_mp4-10_jpg.rf.11bdfe9aaa5fd635b6cdf7e40c75d018.jpg,640,640,Vehicle,362,308,401,363
test3_mp4-10_jpg.rf.11bdfe9aaa5fd635b6cdf7e40c75d018.jpg,640,640,Vehicle,219,153,231,171
test3_mp4-10_jpg.rf.11bdfe9aaa5fd635b6cdf7e40c75d018.jpg,640,640,Vehicle,294,154,307,173
test3_mp4-10_jpg.rf.11bdfe9aaa5fd635b6cdf7e40c75d018.jpg,640,640,Vehicle,254,86,262,98
8_mp4-38_jpg.rf.1429170c16453fae36f9508c0e735c8b.jpg,640,640,Vehicle,360,508,475,640
8_mp4-38_jpg.rf.1429170c16453fae36f9508c0e735c8b.jpg,640,640,Vehicle,472,425,542,523
8_mp4-38_jpg.rf.1429170c16453fae36f9508c0e735c8b.jpg,640,640,Vehicle,515,392,589,482
8_mp4-38_jpg.rf.1429170c16453fae36f9508c0e735c8b.jpg,640,640,Vehicle,500,316,575,402
8_mp4-38_jpg.rf.1429170c16453fae36f9508c0e735c8b.jpg,640,640,Vehicle,396,266,452,349
8_mp4-38_jpg.rf.1429170c16453fae36f9508c0e735c8b.jpg,640,640,Vehicle,401,358,449,413
8_mp4-38_jpg.rf.1429170c16453fae36f9508c0e735c8b.jpg,640,640,Vehicle,445,296,475,334
8_mp4-38_jpg.rf.1429170c16453fae36f9508c0e735c8b.jpg,640,640,Vehicle,344,284,373,324
8_mp4-38_jpg.rf.1429170c16453fae36f9508c0e735c8b.jpg,640,640,Vehicle,239,298,267,343
8_mp4-38_jpg.rf.1429170c16453fae36f9508c0e735c8b.jpg,640,640,Vehicle,206,257,225,288
8_mp4-38_jpg.rf.1429170c16453fae36f9508c0e735c8b.jpg,640,640,Vehicle,366,269,399,312
8_mp4-38_jpg.rf.1429170c16453fae36f9508c0e735c8b.jpg,640,640,Vehicle,351,255,372,284
8_mp4-38_jpg.rf.1429170c16453fae36f9508c0e735c8b.jpg,640,640,Vehicle,312,246,332,275
8_mp4-38_jpg.rf.1429170c16453fae36f9508c0e735c8b.jpg,640,640,Vehicle,385,254,405,278
8_mp4-38_jpg.rf.1429170c16453fae36f9508c0e735c8b.jpg,640,640,Vehicle,371,242,389,266
8_mp4-38_jpg.rf.1429170c16453fae36f9508c0e735c8b.jpg,640,640,Vehicle,350,227,367,251
8_mp4-38_jpg.rf.1429170c16453fae36f9508c0e735c8b.jpg,640,640,Vehicle,261,236,276,255
8_mp4-38_jpg.rf.1429170c16453fae36f9508c0e735c8b.jpg,640,640,Vehicle,234,222,247,240
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,168,353,237,427
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,100,567,196,640
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,521,277,592,384
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,153,287,203,365
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,39,392,108,488
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,50,310,108,394
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,49,248,104,324
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,1,201,45,258
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,34,118,89,204
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,98,165,142,222
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,106,108,161,191
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,148,190,187,253
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,180,163,217,211
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,195,128,228,180
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,223,111,254,152
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,177,107,207,145
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,314,0,358,71
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,283,70,308,107
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,252,0,302,78
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,280,45,299,85
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,342,139,383,213
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,445,100,488,190
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,361,113,389,159
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,402,86,435,136
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,358,86,384,129
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,397,57,422,93
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,431,58,452,97
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,477,1,517,90
10_mp4-20_jpg.rf.12c73bfcb61d1b3861225afc11528467.jpg,640,640,Vehicle,514,37,538,66
test2_mp4-7_jpg.rf.16ac55ef0554d1232db8749f7ed0f8be.jpg,640,640,Vehicle,224,546,272,627
test2_mp4-7_jpg.rf.16ac55ef0554d1232db8749f7ed0f8be.jpg,640,640,Vehicle,176,484,218,548
test2_mp4-7_jpg.rf.16ac55ef0554d1232db8749f7ed0f8be.jpg,640,640,Vehicle,256,457,284,511
test2_mp4-7_jpg.rf.16ac55ef0554d1232db8749f7ed0f8be.jpg,640,640,Vehicle,184,412,208,448
test2_mp4-7_jpg.rf.16ac55ef0554d1232db8749f7ed0f8be.jpg,640,640,Vehicle,231,412,254,450
test2_mp4-7_jpg.rf.16ac55ef0554d1232db8749f7ed0f8be.jpg,640,640,Vehicle,268,433,291,476
test2_mp4-7_jpg.rf.16ac55ef0554d1232db8749f7ed0f8be.jpg,640,640,Vehicle,279,397,298,424
test2_mp4-7_jpg.rf.16ac55ef0554d1232db8749f7ed0f8be.jpg,640,640,Vehicle,247,386,266,416
test2_mp4-7_jpg.rf.16ac55ef0554d1232db8749f7ed0f8be.jpg,640,640,Vehicle,231,370,247,395
test2_mp4-7_jpg.rf.16ac55ef0554d1232db8749f7ed0f8be.jpg,640,640,Vehicle,510,529,556,589
test2_mp4-7_jpg.rf.16ac55ef0554d1232db8749f7ed0f8be.jpg,640,640,Vehicle,438,558,485,618
test2_mp4-7_jpg.rf.16ac55ef0554d1232db8749f7ed0f8be.jpg,640,640,Vehicle,366,551,411,614
test2_mp4-7_jpg.rf.16ac55ef0554d1232db8749f7ed0f8be.jpg,640,640,Vehicle,432,511,471,558
test2_mp4-7_jpg.rf.16ac55ef0554d1232db8749f7ed0f8be.jpg,640,640,Vehicle,468,491,503,538
test2_mp4-7_jpg.rf.16ac55ef0554d1232db8749f7ed0f8be.jpg,640,640,Vehicle,415,482,450,532
test2_mp4-7_jpg.rf.16ac55ef0554d1232db8749f7ed0f8be.jpg,640,640,Vehicle,444,467,473,502
test2_mp4-7_jpg.rf.16ac55ef0554d1232db8749f7ed0f8be.jpg,640,640,Vehicle,400,451,429,483
test2_mp4-7_jpg.rf.16ac55ef0554d1232db8749f7ed0f8be.jpg,640,640,Vehicle,346,478,380,529
test2_mp4-7_jpg.rf.16ac55ef0554d1232db8749f7ed0f8be.jpg,640,640,Vehicle,343,444,370,478
test2_mp4-7_jpg.rf.16ac55ef0554d1232db8749f7ed0f8be.jpg,640,640,Vehicle,390,433,411,466
test2_mp4-7_jpg.rf.16ac55ef0554d1232db8749f7ed0f8be.jpg,640,640,Vehicle,439,434,470,472
5_mp4-13_jpg.rf.166ca64d0df04d97b7bfef546859ecb6.jpg,640,640,Vehicle,76,535,212,640
5_mp4-13_jpg.rf.166ca64d0df04d97b7bfef546859ecb6.jpg,640,640,Vehicle,0,514,82,619
5_mp4-13_jpg.rf.166ca64d0df04d97b7bfef546859ecb6.jpg,640,640,Vehicle,324,390,430,519
5_mp4-13_jpg.rf.166ca64d0df04d97b7bfef546859ecb6.jpg,640,640,Vehicle,323,561,465,640
5_mp4-13_jpg.rf.166ca64d0df04d97b7bfef546859ecb6.jpg,640,640,Vehicle,501,444,620,578
5_mp4-13_jpg.rf.166ca64d0df04d97b7bfef546859ecb6.jpg,640,640,Vehicle,534,357,626,439
5_mp4-13_jpg.rf.166ca64d0df04d97b7bfef546859ecb6.jpg,640,640,Vehicle,175,409,260,481
5_mp4-13_jpg.rf.166ca64d0df04d97b7bfef546859ecb6.jpg,640,640,Vehicle,127,314,191,368
5_mp4-13_jpg.rf.166ca64d0df04d97b7bfef546859ecb6.jpg,640,640,Vehicle,208,319,284,386
5_mp4-13_jpg.rf.166ca64d0df04d97b7bfef546859ecb6.jpg,640,640,Vehicle,320,318,389,368
5_mp4-13_jpg.rf.166ca64d0df04d97b7bfef546859ecb6.jpg,640,640,Vehicle,396,261,449,318
5_mp4-13_jpg.rf.166ca64d0df04d97b7bfef546859ecb6.jpg,640,640,Vehicle,446,236,487,289
5_mp4-13_jpg.rf.166ca64d0df04d97b7bfef546859ecb6.jpg,640,640,Vehicle,538,209,580,245
5_mp4-13_jpg.rf.166ca64d0df04d97b7bfef546859ecb6.jpg,640,640,Vehicle,233,283,287,331
5_mp4-13_jpg.rf.166ca64d0df04d97b7bfef546859ecb6.jpg,640,640,Vehicle,158,270,217,309
5_mp4-13_jpg.rf.166ca64d0df04d97b7bfef546859ecb6.jpg,640,640,Vehicle,87,245,132,280
5_mp4-13_jpg.rf.166ca64d0df04d97b7bfef546859ecb6.jpg,640,640,Vehicle,11,247,57,283
3_mp4-23_jpg.rf.1795ebf65f44c643262e9abc56d89104.jpg,640,640,Vehicle,157,3,218,113
13_mp4-17_jpg.rf.1881ace9f2816b05595305a782274f4d.jpg,640,640,Vehicle,429,432,485,534
13_mp4-17_jpg.rf.1881ace9f2816b05595305a782274f4d.jpg,640,640,Vehicle,428,536,454,578
13_mp4-17_jpg.rf.1881ace9f2816b05595305a782274f4d.jpg,640,640,Vehicle,391,544,412,580
13_mp4-17_jpg.rf.1881ace9f2816b05595305a782274f4d.jpg,640,640,Vehicle,398,458,417,492
13_mp4-17_jpg.rf.1881ace9f2816b05595305a782274f4d.jpg,640,640,Vehicle,315,524,334,577
13_mp4-17_jpg.rf.1881ace9f2816b05595305a782274f4d.jpg,640,640,Vehicle,245,501,271,549
13_mp4-17_jpg.rf.1881ace9f2816b05595305a782274f4d.jpg,640,640,Vehicle,277,516,296,555
13_mp4-17_jpg.rf.1881ace9f2816b05595305a782274f4d.jpg,640,640,Vehicle,333,394,360,440
3_mp4-18_jpg.rf.1a05f45fb34b0e4c4892bcdb677e0a07.jpg,640,640,Vehicle,426,23,504,153
6_mp4-6_jpg.rf.18ed9550b1a0eec93f1a395b19cb20d8.jpg,640,640,Vehicle,236,456,295,537
6_mp4-6_jpg.rf.18ed9550b1a0eec93f1a395b19cb20d8.jpg,640,640,Vehicle,283,405,315,461
6_mp4-6_jpg.rf.18ed9550b1a0eec93f1a395b19cb20d8.jpg,640,640,Vehicle,342,390,361,431
8_mp4-24_jpg.rf.17ffb4f2519a46eef09a6ed06a532fa5.jpg,640,640,Vehicle,495,442,594,588
8_mp4-24_jpg.rf.17ffb4f2519a46eef09a6ed06a532fa5.jpg,640,640,Vehicle,489,367,553,452
8_mp4-24_jpg.rf.17ffb4f2519a46eef09a6ed06a532fa5.jpg,640,640,Vehicle,506,332,566,405
8_mp4-24_jpg.rf.17ffb4f2519a46eef09a6ed06a532fa5.jpg,640,640,Vehicle,401,341,448,405
8_mp4-24_jpg.rf.17ffb4f2519a46eef09a6ed06a532fa5.jpg,640,640,Vehicle,436,326,481,381
8_mp4-24_jpg.rf.17ffb4f2519a46eef09a6ed06a532fa5.jpg,640,640,Vehicle,438,285,473,338
8_mp4-24_jpg.rf.17ffb4f2519a46eef09a6ed06a532fa5.jpg,640,640,Vehicle,397,289,425,331
8_mp4-24_jpg.rf.17ffb4f2519a46eef09a6ed06a532fa5.jpg,640,640,Vehicle,366,262,390,296
8_mp4-24_jpg.rf.17ffb4f2519a46eef09a6ed06a532fa5.jpg,640,640,Vehicle,350,251,368,280
8_mp4-24_jpg.rf.17ffb4f2519a46eef09a6ed06a532fa5.jpg,640,640,Vehicle,325,263,347,295
8_mp4-24_jpg.rf.17ffb4f2519a46eef09a6ed06a532fa5.jpg,640,640,Vehicle,366,239,384,264
8_mp4-24_jpg.rf.17ffb4f2519a46eef09a6ed06a532fa5.jpg,640,640,Vehicle,334,236,352,260
8_mp4-24_jpg.rf.17ffb4f2519a46eef09a6ed06a532fa5.jpg,640,640,Vehicle,245,303,268,335
8_mp4-24_jpg.rf.17ffb4f2519a46eef09a6ed06a532fa5.jpg,640,640,Vehicle,267,248,287,276
8_mp4-24_jpg.rf.17ffb4f2519a46eef09a6ed06a532fa5.jpg,640,640,Vehicle,238,238,253,260
8_mp4-24_jpg.rf.17ffb4f2519a46eef09a6ed06a532fa5.jpg,640,640,Vehicle,212,242,227,262
8_mp4-24_jpg.rf.17ffb4f2519a46eef09a6ed06a532fa5.jpg,640,640,Vehicle,257,218,269,235
8_mp4-24_jpg.rf.17ffb4f2519a46eef09a6ed06a532fa5.jpg,640,640,Vehicle,236,220,246,236
8_mp4-24_jpg.rf.17ffb4f2519a46eef09a6ed06a532fa5.jpg,640,640,Vehicle,216,214,226,229
8_mp4-24_jpg.rf.17ffb4f2519a46eef09a6ed06a532fa5.jpg,640,640,Vehicle,344,227,357,245
8_mp4-25_jpg.rf.17b87829fcab7614f59da979438029f5.jpg,640,640,Vehicle,101,428,181,534
8_mp4-25_jpg.rf.17b87829fcab7614f59da979438029f5.jpg,640,640,Vehicle,90,360,155,439
8_mp4-25_jpg.rf.17b87829fcab7614f59da979438029f5.jpg,640,640,Vehicle,91,325,146,382
8_mp4-25_jpg.rf.17b87829fcab7614f59da979438029f5.jpg,640,640,Vehicle,185,342,230,404
8_mp4-25_jpg.rf.17b87829fcab7614f59da979438029f5.jpg,640,640,Vehicle,184,282,218,326
8_mp4-25_jpg.rf.17b87829fcab7614f59da979438029f5.jpg,640,640,Vehicle,241,308,276,353
8_mp4-25_jpg.rf.17b87829fcab7614f59da979438029f5.jpg,640,640,Vehicle,221,277,251,327
8_mp4-25_jpg.rf.17b87829fcab7614f59da979438029f5.jpg,640,640,Vehicle,271,253,289,281
8_mp4-25_jpg.rf.17b87829fcab7614f59da979438029f5.jpg,640,640,Vehicle,241,253,263,277
8_mp4-25_jpg.rf.17b87829fcab7614f59da979438029f5.jpg,640,640,Vehicle,306,255,325,281
8_mp4-25_jpg.rf.17b87829fcab7614f59da979438029f5.jpg,640,640,Vehicle,292,234,309,259
8_mp4-25_jpg.rf.17b87829fcab7614f59da979438029f5.jpg,640,640,Vehicle,279,223,295,248
8_mp4-25_jpg.rf.17b87829fcab7614f59da979438029f5.jpg,640,640,Vehicle,374,220,387,239
8_mp4-25_jpg.rf.17b87829fcab7614f59da979438029f5.jpg,640,640,Vehicle,393,219,404,239
8_mp4-25_jpg.rf.17b87829fcab7614f59da979438029f5.jpg,640,640,Vehicle,381,203,392,218
8_mp4-25_jpg.rf.17b87829fcab7614f59da979438029f5.jpg,640,640,Vehicle,397,196,405,210
8_mp4-25_jpg.rf.17b87829fcab7614f59da979438029f5.jpg,640,640,Vehicle,411,198,419,211
8_mp4-29_jpg.rf.1a2883a208b3a1630d699d05008c0f22.jpg,640,640,Vehicle,557,325,640,462
8_mp4-29_jpg.rf.1a2883a208b3a1630d699d05008c0f22.jpg,640,640,Vehicle,487,328,543,384
8_mp4-29_jpg.rf.1a2883a208b3a1630d699d05008c0f22.jpg,640,640,Vehicle,447,339,501,396
8_mp4-29_jpg.rf.1a2883a208b3a1630d699d05008c0f22.jpg,640,640,Vehicle,407,366,464,429
8_mp4-29_jpg.rf.1a2883a208b3a1630d699d05008c0f22.jpg,640,640,Vehicle,402,290,437,337
8_mp4-29_jpg.rf.1a2883a208b3a1630d699d05008c0f22.jpg,640,640,Vehicle,428,282,458,319
8_mp4-29_jpg.rf.1a2883a208b3a1630d699d05008c0f22.jpg,640,640,Vehicle,352,290,382,335
8_mp4-29_jpg.rf.1a2883a208b3a1630d699d05008c0f22.jpg,640,640,Vehicle,376,273,401,309
8_mp4-29_jpg.rf.1a2883a208b3a1630d699d05008c0f22.jpg,640,640,Vehicle,332,262,355,296
8_mp4-29_jpg.rf.1a2883a208b3a1630d699d05008c0f22.jpg,640,640,Vehicle,544,526,640,640
8_mp4-29_jpg.rf.1a2883a208b3a1630d699d05008c0f22.jpg,640,640,Vehicle,201,280,226,320
8_mp4-29_jpg.rf.1a2883a208b3a1630d699d05008c0f22.jpg,640,640,Vehicle,243,260,260,287
8_mp4-29_jpg.rf.1a2883a208b3a1630d699d05008c0f22.jpg,640,640,Vehicle,258,225,273,250
8_mp4-29_jpg.rf.1a2883a208b3a1630d699d05008c0f22.jpg,640,640,Vehicle,235,217,248,237
8_mp4-29_jpg.rf.1a2883a208b3a1630d699d05008c0f22.jpg,640,640,Vehicle,216,216,227,235
8_mp4-29_jpg.rf.1a2883a208b3a1630d699d05008c0f22.jpg,640,640,Vehicle,310,236,326,264
8_mp4-29_jpg.rf.1a2883a208b3a1630d699d05008c0f22.jpg,640,640,Vehicle,328,217,374,278
8_mp4-29_jpg.rf.1a2883a208b3a1630d699d05008c0f22.jpg,640,640,Vehicle,357,205,398,271
6_mp4-3_jpg.rf.1f86559aebcf2d5c702f5b12c02f121c.jpg,640,640,Vehicle,209,388,308,559
6_mp4-3_jpg.rf.1f86559aebcf2d5c702f5b12c02f121c.jpg,640,640,Vehicle,341,396,364,441
5_mp4-23_jpg.rf.1af6945901aadab59e9ee210b568c1cb.jpg,640,640,Vehicle,406,524,524,624
5_mp4-23_jpg.rf.1af6945901aadab59e9ee210b568c1cb.jpg,640,640,Vehicle,396,449,496,530
5_mp4-23_jpg.rf.1af6945901aadab59e9ee210b568c1cb.jpg,640,640,Vehicle,557,475,640,575
5_mp4-23_jpg.rf.1af6945901aadab59e9ee210b568c1cb.jpg,640,640,Vehicle,63,456,167,555
5_mp4-23_jpg.rf.1af6945901aadab59e9ee210b568c1cb.jpg,640,640,Vehicle,36,362,118,449
5_mp4-23_jpg.rf.1af6945901aadab59e9ee210b568c1cb.jpg,640,640,Vehicle,151,357,220,425
5_mp4-23_jpg.rf.1af6945901aadab59e9ee210b568c1cb.jpg,640,640,Vehicle,201,451,301,551
5_mp4-23_jpg.rf.1af6945901aadab59e9ee210b568c1cb.jpg,640,640,Vehicle,149,560,297,640
5_mp4-23_jpg.rf.1af6945901aadab59e9ee210b568c1cb.jpg,640,640,Vehicle,250,363,326,431
5_mp4-23_jpg.rf.1af6945901aadab59e9ee210b568c1cb.jpg,640,640,Vehicle,279,296,330,334
5_mp4-23_jpg.rf.1af6945901aadab59e9ee210b568c1cb.jpg,640,640,Vehicle,363,299,423,353
5_mp4-23_jpg.rf.1af6945901aadab59e9ee210b568c1cb.jpg,640,640,Vehicle,431,281,483,319
5_mp4-23_jpg.rf.1af6945901aadab59e9ee210b568c1cb.jpg,640,640,Vehicle,518,258,565,296
